system:index,0_constant,1_B0_median,1_B1_median,1_B2_median,1_B3_median,1_B4_median,2_B0_median,2_B1_median,2_B2_median,2_B3_median,2_B4_median,.geo
85,2,370.0,589.0,614.0,2578.0,65535.0,1118.0,1601.0,2428.0,3957.0,65535.0,"{""type"":""Point"",""coordinates"":[36.364324767306336,49.162732200922804]}"
101,2,500.0,786.0,1094.0,3269.0,65535.0,616.0,886.0,1447.0,2746.0,65535.0,"{""type"":""Point"",""coordinates"":[33.4479735137055,48.38878348686175]}"
103,2,537.0,819.0,1011.0,2876.0,65535.0,677.0,966.0,1610.0,2811.0,65535.0,"{""type"":""Point"",""coordinates"":[35.0733832404426,47.99281951085625]}"
105,1,898.0,1369.0,2227.0,3828.0,65535.0,835.0,1157.0,1671.0,2666.0,65535.0,"{""type"":""Point"",""coordinates"":[34.87452542650774,47.39018794500743]}"
106,0,376.0,595.0,584.0,2235.0,65535.0,515.0,719.0,1017.0,1984.0,65535.0,"{""type"":""Point"",""coordinates"":[37.75638075918731,49.20666073614449]}"
119,0,384.0,777.0,424.0,4689.0,65535.0,474.0,1092.0,647.0,4464.0,65535.0,"{""type"":""Point"",""coordinates"":[33.833615116427,51.72933838982439]}"
141,2,472.0,725.0,1163.0,2598.0,65535.0,721.0,1062.0,1644.0,2730.0,65535.0,"{""type"":""Point"",""coordinates"":[34.02788499682554,47.193721969254575]}"
143,0,354.0,539.0,626.0,2145.0,65535.0,631.0,826.0,1150.0,2512.0,65535.0,"{""type"":""Point"",""coordinates"":[37.074288081864864,49.01010613151442]}"
146,0,365.0,775.0,389.0,5018.0,65535.0,395.0,935.0,575.0,4275.0,65535.0,"{""type"":""Point"",""coordinates"":[32.63475774288097,50.830299323867145]}"
152,2,399.0,601.0,1001.0,2423.0,65535.0,770.0,1137.0,1570.0,2825.0,65535.0,"{""type"":""Point"",""coordinates"":[29.567348222047443,45.98372352169224]}"
158,0,422.0,666.0,1098.0,2369.0,65535.0,526.0,755.0,1072.0,2159.0,65535.0,"{""type"":""Point"",""coordinates"":[30.458316613652432,46.53788408381395]}"
167,0,505.0,1030.0,747.0,4113.0,65535.0,524.0,1113.0,1101.0,4009.0,65535.0,"{""type"":""Point"",""coordinates"":[27.334764848516503,49.08656884426331]}"
169,0,383.0,664.0,465.0,4198.0,65535.0,335.0,643.0,537.0,3533.0,65535.0,"{""type"":""Point"",""coordinates"":[28.891258093630093,50.84501157454406]}"
171,2,378.0,573.0,580.0,2623.0,65535.0,602.0,841.0,1331.0,2355.0,65535.0,"{""type"":""Point"",""coordinates"":[37.27811965312109,47.73176938420064]}"
177,0,319.0,634.0,442.0,3964.0,65535.0,539.0,955.0,1244.0,3623.0,65535.0,"{""type"":""Point"",""coordinates"":[28.793339071090106,50.306509578570825]}"
181,1,461.0,725.0,857.0,2521.0,65535.0,530.0,834.0,1153.0,2597.0,65535.0,"{""type"":""Point"",""coordinates"":[30.274977431063633,49.5974071397204]}"
184,0,371.0,806.0,420.0,5533.0,65535.0,443.0,972.0,534.0,4978.0,65535.0,"{""type"":""Point"",""coordinates"":[24.85644527825462,49.06691909890904]}"
185,0,339.0,552.0,800.0,2220.0,65535.0,319.0,489.0,729.0,1740.0,65535.0,"{""type"":""Point"",""coordinates"":[31.00145950491955,46.85049308816494]}"
192,2,469.0,714.0,872.0,3474.0,65535.0,665.0,1063.0,1292.0,3771.0,65535.0,"{""type"":""Point"",""coordinates"":[29.171004034685932,45.42462833901434]}"
193,2,523.0,862.0,1034.0,2582.0,65535.0,948.0,1413.0,2053.0,3451.0,65535.0,"{""type"":""Point"",""coordinates"":[31.653273923630827,46.91585016846331]}"
209,1,801.0,1157.0,1687.0,3148.0,65535.0,679.0,986.0,1384.0,2290.0,65535.0,"{""type"":""Point"",""coordinates"":[33.713471657675896,44.80614858017893]}"
210,0,364.0,559.0,466.0,2884.0,65535.0,437.0,641.0,574.0,2749.0,65535.0,"{""type"":""Point"",""coordinates"":[31.58566657873202,51.99092782515339]}"
217,0,435.0,767.0,857.0,2885.0,65535.0,457.0,681.0,1160.0,2374.0,65535.0,"{""type"":""Point"",""coordinates"":[31.629552665514886,48.028473660024694]}"
222,0,334.0,559.0,883.0,2136.0,65535.0,295.0,297.0,415.0,984.0,65535.0,"{""type"":""Point"",""coordinates"":[33.07674478894098,47.27287788885148]}"
228,0,411.0,668.0,590.0,3500.0,65535.0,588.0,889.0,1222.0,2648.0,65535.0,"{""type"":""Point"",""coordinates"":[32.15386714866072,49.068216698638075]}"
230,2,528.0,793.0,1145.0,2108.0,65535.0,745.0,1115.0,1616.0,2672.0,65535.0,"{""type"":""Point"",""coordinates"":[28.813339949923016,45.47405985226409]}"
232,0,321.0,487.0,505.0,1838.0,65535.0,424.0,606.0,895.0,1648.0,65535.0,"{""type"":""Point"",""coordinates"":[37.61765620742974,49.24523642594744]}"
233,0,248.0,462.0,328.0,4042.0,65535.0,416.0,672.0,869.0,2760.0,65535.0,"{""type"":""Point"",""coordinates"":[32.31598534756109,49.92288199911195]}"
235,0,399.0,860.0,481.0,4331.0,65535.0,429.0,943.0,727.0,3999.0,65535.0,"{""type"":""Point"",""coordinates"":[29.865106247683585,49.68861611066367]}"
237,2,463.0,659.0,875.0,2074.0,65535.0,846.0,1228.0,1799.0,3184.0,65535.0,"{""type"":""Point"",""coordinates"":[37.99774575225984,47.490878082411655]}"
238,0,537.0,774.0,1206.0,2833.0,65535.0,429.0,699.0,1011.0,2217.0,65535.0,"{""type"":""Point"",""coordinates"":[31.244622355044005,46.80234409000783]}"
248,2,284.0,486.0,355.0,3873.0,65535.0,605.0,974.0,1278.0,3292.0,65535.0,"{""type"":""Point"",""coordinates"":[28.48377064243454,48.15317890744124]}"
249,0,425.0,661.0,848.0,2319.0,65535.0,546.0,792.0,1168.0,2355.0,65535.0,"{""type"":""Point"",""coordinates"":[30.35336025322247,47.14674639140351]}"
255,1,633.0,976.0,1408.0,3294.0,65535.0,501.0,840.0,1156.0,3361.0,65535.0,"{""type"":""Point"",""coordinates"":[33.91921649038379,47.31306465064798]}"
265,0,275.0,462.0,320.0,4169.0,65535.0,348.0,539.0,434.0,3986.0,65535.0,"{""type"":""Point"",""coordinates"":[27.883432033928948,49.84243057841514]}"
269,0,284.0,459.0,340.0,2489.0,65535.0,487.0,729.0,994.0,2339.0,65535.0,"{""type"":""Point"",""coordinates"":[37.08437364215511,49.13111526056728]}"
270,0,387.0,597.0,651.0,3065.0,65535.0,418.0,691.0,764.0,2724.0,65535.0,"{""type"":""Point"",""coordinates"":[24.54748333546671,50.3529122975266]}"
276,0,311.0,745.0,394.0,4842.0,65535.0,440.0,844.0,593.0,4188.0,65535.0,"{""type"":""Point"",""coordinates"":[28.053529712769432,50.811779147764305]}"
278,2,442.0,693.0,742.0,2875.0,65535.0,442.0,763.0,949.0,3118.0,65535.0,"{""type"":""Point"",""coordinates"":[28.342035131499372,48.529052193383556]}"
289,2,460.0,657.0,974.0,2467.0,65535.0,1327.0,1857.0,2746.0,4154.0,65535.0,"{""type"":""Point"",""coordinates"":[35.75089091806684,47.887279686014594]}"
290,0,519.0,737.0,1073.0,2305.0,65535.0,534.0,764.0,1131.0,2076.0,65535.0,"{""type"":""Point"",""coordinates"":[34.11351597358202,48.071351938943934]}"
294,0,388.0,586.0,856.0,2026.0,65535.0,427.0,572.0,850.0,1644.0,65535.0,"{""type"":""Point"",""coordinates"":[32.834652575593246,47.118503040142144]}"
297,0,523.0,990.0,699.0,3564.0,65535.0,533.0,851.0,1174.0,2735.0,65535.0,"{""type"":""Point"",""coordinates"":[37.7003632004233,48.70884320831288]}"
298,0,339.0,558.0,536.0,2853.0,65535.0,494.0,712.0,1036.0,2357.0,65535.0,"{""type"":""Point"",""coordinates"":[37.13252496765159,48.881420260032115]}"
303,1,1157.0,1726.0,2476.0,4009.0,65535.0,897.0,1286.0,1899.0,3000.0,65535.0,"{""type"":""Point"",""coordinates"":[29.386804877894107,45.510357385075494]}"
306,2,524.0,811.0,1117.0,2597.0,65535.0,891.0,1319.0,1906.0,3454.0,65535.0,"{""type"":""Point"",""coordinates"":[34.12225004522262,45.2460771264564]}"
311,0,294.0,470.0,298.0,4785.0,65535.0,341.0,596.0,465.0,3787.0,65535.0,"{""type"":""Point"",""coordinates"":[24.616096847163323,49.33625503760324]}"
316,2,418.0,621.0,920.0,3176.0,65535.0,603.0,815.0,1478.0,2905.0,65535.0,"{""type"":""Point"",""coordinates"":[35.49898710959644,48.21722995366897]}"
319,0,431.0,612.0,961.0,2205.0,65535.0,529.0,718.0,1024.0,1758.0,65535.0,"{""type"":""Point"",""coordinates"":[34.19860742011744,45.592334238907355]}"
323,0,463.0,845.0,916.0,2981.0,65535.0,541.0,752.0,1089.0,2040.0,65535.0,"{""type"":""Point"",""coordinates"":[33.49562998734142,48.86851238427163]}"
324,0,455.0,673.0,773.0,2281.0,65535.0,531.0,748.0,948.0,2304.0,65535.0,"{""type"":""Point"",""coordinates"":[35.87760134680404,47.57199341226639]}"
327,0,361.0,538.0,607.0,2675.0,65535.0,531.0,757.0,1183.0,2183.0,65535.0,"{""type"":""Point"",""coordinates"":[36.40304897229814,47.23332179372532]}"
336,0,421.0,649.0,677.0,2509.0,65535.0,562.0,848.0,1080.0,2914.0,65535.0,"{""type"":""Point"",""coordinates"":[36.43588937322364,47.48354644097283]}"
351,2,400.0,665.0,669.0,2641.0,65535.0,702.0,953.0,1558.0,2706.0,65535.0,"{""type"":""Point"",""coordinates"":[39.77760479801364,49.06234040675457]}"
355,0,381.0,610.0,472.0,3952.0,65535.0,487.0,859.0,797.0,3622.0,65535.0,"{""type"":""Point"",""coordinates"":[32.601974390721516,49.08288206298611]}"
357,0,557.0,945.0,871.0,3292.0,65535.0,518.0,746.0,1020.0,2772.0,65535.0,"{""type"":""Point"",""coordinates"":[32.9839778156811,48.28793673742257]}"
362,0,353.0,504.0,591.0,1780.0,65535.0,406.0,533.0,837.0,1604.0,65535.0,"{""type"":""Point"",""coordinates"":[37.651044645923385,49.29537711588501]}"
372,0,342.0,747.0,353.0,5014.0,65535.0,402.0,841.0,594.0,4109.0,65535.0,"{""type"":""Point"",""coordinates"":[31.74889229519226,49.14557035556844]}"
382,0,377.0,566.0,609.0,2190.0,65535.0,492.0,725.0,968.0,2179.0,65535.0,"{""type"":""Point"",""coordinates"":[36.491824715348685,50.207258931553646]}"
384,0,492.0,794.0,995.0,3204.0,65535.0,532.0,891.0,1269.0,3056.0,65535.0,"{""type"":""Point"",""coordinates"":[29.593685141084453,49.45363323622657]}"
394,0,340.0,551.0,634.0,2524.0,65535.0,422.0,630.0,901.0,2678.0,65535.0,"{""type"":""Point"",""coordinates"":[36.69377965991627,49.24426262203702]}"
400,1,705.0,998.0,1445.0,2388.0,65535.0,661.0,959.0,1335.0,2401.0,65535.0,"{""type"":""Point"",""coordinates"":[32.172534467439505,46.782833188666345]}"
402,0,557.0,818.0,1097.0,2436.0,65535.0,542.0,737.0,984.0,2087.0,65535.0,"{""type"":""Point"",""coordinates"":[32.04424211964831,46.305313391759604]}"
403,2,570.0,888.0,1093.0,2800.0,65535.0,683.0,965.0,1360.0,2185.0,65535.0,"{""type"":""Point"",""coordinates"":[33.73069220565418,45.73554943150398]}"
417,0,349.0,621.0,631.0,3161.0,65535.0,431.0,667.0,1023.0,2327.0,65535.0,"{""type"":""Point"",""coordinates"":[30.63601983458271,47.77950394947528]}"
418,0,272.0,506.0,490.0,2896.0,65535.0,413.0,677.0,761.0,2269.0,65535.0,"{""type"":""Point"",""coordinates"":[34.66123619587639,50.29823645985133]}"
432,2,443.0,721.0,981.0,2729.0,65535.0,628.0,870.0,1243.0,2153.0,65535.0,"{""type"":""Point"",""coordinates"":[34.58971268670913,46.26584480846905]}"
433,2,434.0,606.0,679.0,2036.0,65535.0,652.0,882.0,1301.0,2036.0,65535.0,"{""type"":""Point"",""coordinates"":[38.07669506967085,47.57758075487283]}"
440,1,664.0,960.0,1288.0,2151.0,65535.0,762.0,1019.0,1359.0,2274.0,65535.0,"{""type"":""Point"",""coordinates"":[31.33537852245773,46.65494722360526]}"
443,0,405.0,825.0,493.0,4287.0,65535.0,499.0,888.0,1001.0,3114.0,65535.0,"{""type"":""Point"",""coordinates"":[35.2458635672156,48.66628061304386]}"
450,0,318.0,427.0,381.0,3181.0,65535.0,502.0,715.0,1130.0,2664.0,65535.0,"{""type"":""Point"",""coordinates"":[36.152569962119365,49.23314178654629]}"
467,0,207.0,412.0,249.0,3738.0,65535.0,369.0,777.0,790.0,3561.0,65535.0,"{""type"":""Point"",""coordinates"":[26.443287334486552,49.506618382978225]}"
483,0,360.0,545.0,549.0,3136.0,65535.0,466.0,684.0,1094.0,2478.0,65535.0,"{""type"":""Point"",""coordinates"":[31.486296040019848,48.40923147639206]}"
487,0,295.0,483.0,349.0,3070.0,65535.0,283.0,498.0,554.0,2303.0,65535.0,"{""type"":""Point"",""coordinates"":[31.693563956111184,50.6254095046515]}"
494,0,436.0,702.0,688.0,3902.0,65535.0,351.0,598.0,521.0,3707.0,65535.0,"{""type"":""Point"",""coordinates"":[36.83415518117304,47.11044064782923]}"
501,0,374.0,633.0,617.0,2639.0,65535.0,389.0,631.0,832.0,1879.0,65535.0,"{""type"":""Point"",""coordinates"":[39.50682693214614,49.41110765086884]}"
504,0,573.0,756.0,953.0,2274.0,65535.0,470.0,666.0,712.0,3611.0,65535.0,"{""type"":""Point"",""coordinates"":[32.89366540495055,47.33528203700216]}"
509,0,384.0,684.0,729.0,2486.0,65535.0,461.0,745.0,1119.0,2079.0,65535.0,"{""type"":""Point"",""coordinates"":[39.25237325046881,49.49913487670494]}"
512,0,278.0,427.0,337.0,2594.0,65535.0,282.0,443.0,396.0,2575.0,65535.0,"{""type"":""Point"",""coordinates"":[35.96395600448719,50.16005015334791]}"
529,0,260.0,468.0,361.0,3057.0,65535.0,342.0,609.0,622.0,3159.0,65535.0,"{""type"":""Point"",""coordinates"":[28.677991282889312,50.080261642603844]}"
542,1,684.0,1132.0,1302.0,3812.0,65535.0,772.0,1180.0,1754.0,3593.0,65535.0,"{""type"":""Point"",""coordinates"":[23.10836912471709,48.07568708792182]}"
545,0,348.0,635.0,528.0,2956.0,65535.0,527.0,800.0,1068.0,2752.0,65535.0,"{""type"":""Point"",""coordinates"":[36.48987296524751,48.4620659184101]}"
546,0,446.0,735.0,779.0,3178.0,65535.0,535.0,914.0,1110.0,3435.0,65535.0,"{""type"":""Point"",""coordinates"":[26.930882371562138,48.70299289658973]}"
549,2,471.0,1040.0,749.0,4089.0,65535.0,1031.0,1580.0,2275.0,4003.0,65535.0,"{""type"":""Point"",""coordinates"":[32.80676808945361,47.37809172078949]}"
560,0,478.0,712.0,1110.0,2196.0,65535.0,560.0,849.0,1259.0,2201.0,65535.0,"{""type"":""Point"",""coordinates"":[30.49517563742459,46.550204528945336]}"
561,2,375.0,588.0,576.0,2897.0,65535.0,685.0,998.0,1437.0,3263.0,65535.0,"{""type"":""Point"",""coordinates"":[35.68431233970841,46.864709535303554]}"
565,2,532.0,819.0,831.0,3499.0,65535.0,630.0,900.0,1513.0,2956.0,65535.0,"{""type"":""Point"",""coordinates"":[37.75697438571013,48.30360202676446]}"
570,2,311.0,497.0,389.0,3176.0,65535.0,479.0,862.0,1045.0,3170.0,65535.0,"{""type"":""Point"",""coordinates"":[25.539194955503433,48.92486400236158]}"
572,0,465.0,752.0,1017.0,2164.0,65535.0,508.0,788.0,1038.0,2252.0,65535.0,"{""type"":""Point"",""coordinates"":[34.47248632495785,48.814534858469905]}"
577,2,455.0,1011.0,633.0,4497.0,65535.0,581.0,1000.0,1471.0,3310.0,65535.0,"{""type"":""Point"",""coordinates"":[26.337581996660315,48.831804474634964]}"
587,0,373.0,573.0,571.0,2286.0,65535.0,413.0,590.0,877.0,1757.0,65535.0,"{""type"":""Point"",""coordinates"":[39.86344126568125,49.35491625684232]}"
590,2,451.0,997.0,921.0,3781.0,65535.0,767.0,1213.0,1634.0,3290.0,65535.0,"{""type"":""Point"",""coordinates"":[29.632693709687572,47.54760233486272]}"
595,2,539.0,844.0,1336.0,2707.0,65535.0,987.0,1583.0,2337.0,4107.0,65535.0,"{""type"":""Point"",""coordinates"":[33.81660112382816,45.64002437493665]}"
599,0,423.0,827.0,572.0,3488.0,65535.0,558.0,903.0,1116.0,2828.0,65535.0,"{""type"":""Point"",""coordinates"":[31.01057945127065,47.94613688619043]}"
614,0,327.0,515.0,490.0,2110.0,65535.0,349.0,508.0,657.0,1633.0,65535.0,"{""type"":""Point"",""coordinates"":[31.64385192341223,48.369859496099636]}"
616,2,466.0,746.0,1172.0,2389.0,65535.0,1256.0,1843.0,2691.0,4253.0,65535.0,"{""type"":""Point"",""coordinates"":[28.806435143935598,45.78702854016076]}"
626,2,488.0,740.0,1105.0,2183.0,65535.0,636.0,955.0,1351.0,2459.0,65535.0,"{""type"":""Point"",""coordinates"":[29.764256903798604,45.925080490443115]}"
637,0,347.0,548.0,554.0,2162.0,65535.0,546.0,766.0,1173.0,2129.0,65535.0,"{""type"":""Point"",""coordinates"":[36.00998812742731,49.27961181169473]}"
638,2,448.0,684.0,1033.0,2369.0,65535.0,804.0,1207.0,1662.0,3165.0,65535.0,"{""type"":""Point"",""coordinates"":[29.181454928716956,45.92936282924452]}"
640,2,409.0,693.0,714.0,3095.0,65535.0,498.0,797.0,1025.0,2703.0,65535.0,"{""type"":""Point"",""coordinates"":[29.306310737837478,49.68357167001477]}"
643,0,437.0,816.0,571.0,4181.0,65535.0,404.0,849.0,615.0,3976.0,65535.0,"{""type"":""Point"",""coordinates"":[24.244217068892016,50.08431910762424]}"
645,0,318.0,482.0,522.0,2335.0,65535.0,367.0,508.0,726.0,2172.0,65535.0,"{""type"":""Point"",""coordinates"":[37.61110280131561,49.275113568408855]}"
656,0,365.0,601.0,555.0,2582.0,65535.0,481.0,708.0,983.0,2021.0,65535.0,"{""type"":""Point"",""coordinates"":[36.290972907856116,48.556247916112035]}"
657,1,612.0,985.0,1603.0,3300.0,65535.0,706.0,1238.0,1987.0,3800.0,65535.0,"{""type"":""Point"",""coordinates"":[35.04293851419521,46.66354949802118]}"
659,0,306.0,513.0,349.0,3404.0,65535.0,407.0,767.0,794.0,3334.0,65535.0,"{""type"":""Point"",""coordinates"":[28.482304407884616,49.70277996354316]}"
660,2,495.0,824.0,822.0,3606.0,65535.0,761.0,1074.0,1605.0,2468.0,65535.0,"{""type"":""Point"",""coordinates"":[37.97005093776632,47.11578377730367]}"
661,0,311.0,527.0,465.0,3468.0,65535.0,459.0,805.0,670.0,3201.0,65535.0,"{""type"":""Point"",""coordinates"":[31.576388991619492,51.67541668209023]}"
672,0,242.0,533.0,377.0,3425.0,65535.0,316.0,687.0,647.0,3158.0,65535.0,"{""type"":""Point"",""coordinates"":[22.945212302082552,49.631533898562765]}"
678,0,391.0,595.0,713.0,2036.0,65535.0,445.0,636.0,898.0,1933.0,65535.0,"{""type"":""Point"",""coordinates"":[39.79851715916276,48.52911316946691]}"
679,0,349.0,521.0,537.0,2167.0,65535.0,421.0,612.0,810.0,2070.0,65535.0,"{""type"":""Point"",""coordinates"":[37.39953554704427,49.22661982640221]}"
695,0,174.0,346.0,196.0,4772.0,65535.0,285.0,561.0,374.0,4384.0,65535.0,"{""type"":""Point"",""coordinates"":[33.23837353540489,51.12483991311541]}"
698,0,437.0,588.0,749.0,1846.0,65535.0,425.0,646.0,692.0,2215.0,65535.0,"{""type"":""Point"",""coordinates"":[30.08163380729828,50.78297111650222]}"
705,0,366.0,569.0,541.0,2123.0,65535.0,438.0,625.0,722.0,2056.0,65535.0,"{""type"":""Point"",""coordinates"":[35.901729226819626,49.207423569733656]}"
713,0,419.0,683.0,807.0,2555.0,65535.0,503.0,723.0,981.0,2768.0,65535.0,"{""type"":""Point"",""coordinates"":[34.47344174068211,48.08863267479835]}"
715,2,404.0,593.0,992.0,2171.0,65535.0,703.0,1011.0,1515.0,2588.0,65535.0,"{""type"":""Point"",""coordinates"":[33.085677595569535,47.37090553023559]}"
716,0,279.0,503.0,331.0,4172.0,65535.0,441.0,886.0,852.0,4047.0,65535.0,"{""type"":""Point"",""coordinates"":[25.445870247064374,50.482367285191884]}"
718,0,395.0,631.0,696.0,2258.0,65535.0,435.0,675.0,800.0,2098.0,65535.0,"{""type"":""Point"",""coordinates"":[30.481527979871736,48.2711717835338]}"
723,0,323.0,593.0,549.0,3192.0,65535.0,453.0,701.0,1143.0,2491.0,65535.0,"{""type"":""Point"",""coordinates"":[30.571229425158766,48.00149960934962]}"
726,2,581.0,816.0,1216.0,2936.0,65535.0,639.0,931.0,1333.0,2750.0,65535.0,"{""type"":""Point"",""coordinates"":[37.31733752046537,48.480162751794865]}"
732,0,415.0,684.0,691.0,3410.0,65535.0,498.0,798.0,893.0,2744.0,65535.0,"{""type"":""Point"",""coordinates"":[31.534678507070144,49.23785786057813]}"
737,0,341.0,590.0,560.0,2780.0,65535.0,425.0,611.0,890.0,1900.0,65535.0,"{""type"":""Point"",""coordinates"":[34.90155107926764,50.10388780353147]}"
739,0,498.0,810.0,1357.0,2742.0,65535.0,450.0,579.0,805.0,1816.0,65535.0,"{""type"":""Point"",""coordinates"":[30.08127016132093,46.134915687875434]}"
748,0,322.0,558.0,349.0,4673.0,65535.0,568.0,831.0,811.0,3288.0,65535.0,"{""type"":""Point"",""coordinates"":[24.27023109551984,50.6299247046261]}"
755,2,375.0,529.0,618.0,2345.0,65535.0,644.0,879.0,1262.0,2488.0,65535.0,"{""type"":""Point"",""coordinates"":[30.30947723818157,47.18659767042413]}"
757,0,461.0,717.0,1151.0,2657.0,65535.0,448.0,621.0,917.0,1827.0,65535.0,"{""type"":""Point"",""coordinates"":[32.64327452609892,46.974384284025724]}"
763,0,384.0,668.0,567.0,2774.0,65535.0,456.0,752.0,875.0,2942.0,65535.0,"{""type"":""Point"",""coordinates"":[27.324816067599116,49.05457243434984]}"
764,0,363.0,644.0,727.0,2523.0,65535.0,556.0,759.0,1297.0,2187.0,65535.0,"{""type"":""Point"",""coordinates"":[37.39609896172636,47.44718570855429]}"
766,1,578.0,928.0,1402.0,3040.0,65535.0,465.0,651.0,941.0,1784.0,65535.0,"{""type"":""Point"",""coordinates"":[33.34734158777394,47.45753934094797]}"
767,0,596.0,780.0,967.0,1784.0,65535.0,483.0,592.0,775.0,1516.0,65535.0,"{""type"":""Point"",""coordinates"":[34.97000764484676,47.674592462270155]}"
770,0,424.0,616.0,1009.0,2091.0,65535.0,494.0,665.0,1024.0,1716.0,65535.0,"{""type"":""Point"",""coordinates"":[33.98838858825249,45.44003426083368]}"
780,0,299.0,563.0,509.0,2589.0,65535.0,466.0,668.0,941.0,1796.0,65535.0,"{""type"":""Point"",""coordinates"":[36.80593439096698,49.685744132522935]}"
782,0,286.0,424.0,305.0,3779.0,65535.0,358.0,500.0,376.0,3605.0,65535.0,"{""type"":""Point"",""coordinates"":[27.392309737421765,50.037720821579114]}"
784,2,511.0,981.0,756.0,3621.0,65535.0,637.0,893.0,1352.0,2792.0,65535.0,"{""type"":""Point"",""coordinates"":[35.468990641623876,47.60774673970572]}"
799,0,497.0,734.0,1123.0,2348.0,65535.0,507.0,776.0,1104.0,2116.0,65535.0,"{""type"":""Point"",""coordinates"":[35.8488148036026,45.0334371403209]}"
800,0,403.0,549.0,680.0,2304.0,65535.0,468.0,666.0,839.0,2241.0,65535.0,"{""type"":""Point"",""coordinates"":[30.143265724570327,46.6780016809089]}"
810,0,394.0,784.0,547.0,4273.0,65535.0,451.0,850.0,781.0,4045.0,65535.0,"{""type"":""Point"",""coordinates"":[27.648886789576242,48.76333715429534]}"
818,2,441.0,708.0,862.0,2988.0,65535.0,686.0,1039.0,1577.0,2909.0,65535.0,"{""type"":""Point"",""coordinates"":[36.879087491421096,47.298184542088435]}"
823,0,259.0,482.0,329.0,4561.0,65535.0,323.0,607.0,528.0,3803.0,65535.0,"{""type"":""Point"",""coordinates"":[34.04411395759759,51.64623682969204]}"
824,2,518.0,748.0,1166.0,2410.0,65535.0,928.0,1363.0,1924.0,3493.0,65535.0,"{""type"":""Point"",""coordinates"":[32.78794903517257,47.24110092794557]}"
825,0,479.0,722.0,907.0,2358.0,65535.0,558.0,862.0,1088.0,2318.0,65535.0,"{""type"":""Point"",""coordinates"":[33.34617420635084,45.393120603046306]}"
827,0,437.0,679.0,948.0,2976.0,65535.0,325.0,470.0,700.0,1569.0,65535.0,"{""type"":""Point"",""coordinates"":[34.693538133072565,49.411715717115754]}"
842,0,460.0,795.0,924.0,3046.0,65535.0,560.0,854.0,1264.0,2636.0,65535.0,"{""type"":""Point"",""coordinates"":[37.39101248017612,48.67026819544599]}"
846,2,441.0,772.0,764.0,2884.0,65535.0,623.0,926.0,1336.0,2552.0,65535.0,"{""type"":""Point"",""coordinates"":[35.919072500703464,50.045061090050176]}"
848,1,638.0,980.0,1363.0,2414.0,65535.0,933.0,1383.0,1941.0,3073.0,65535.0,"{""type"":""Point"",""coordinates"":[28.710923756584577,45.53353697134904]}"
